date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:37:52	44477/44477	---MCZ	200	added ('OK')	text/html	date:Sat,%2006%20Apr%202024%2002:37:51%20GMT	https://bunkr.si/a/index	/storage/emulated/0/HTTrack/Websites/lahelu/bunkr.si/a/index.html	(from )
09:37:53	6240/6240	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2006%20Apr%202024%2002:37:53%20GMT	https://bunkr.si/robots.txt		(from )
09:37:54	67248/67248	---MCZ	200	added ('OK')	text/css	etag:W/%2265dab1d7-106b0%22	https://bunkr.si/build/app.26f3607a.css	/storage/emulated/0/HTTrack/Websites/lahelu/bunkr.si/build/app.26f3607a.css	(from https://bunkr.si/a/index)
09:37:55	1346/1346	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2006%20Apr%202024%2002:37:55%20GMT	https://core-apps.b-cdn.net/js/script.js	/storage/emulated/0/HTTrack/Websites/lahelu/core-apps.b-cdn.net/js/script.js	(from https://bunkr.si/a/index)
09:37:57	105129/105129	---MCZ	200	added ('OK')	application/javascript	etag:W/%22660ea544-19aef%22	http://ku42hjr2e.com/aas/r45d/vki/1970903/477e4244.js	/storage/emulated/0/HTTrack/Websites/lahelu/ku42hjr2e.com/aas/r45d/vki/1970903/477e4244.js	(from https://bunkr.si/a/index)
09:37:57	1405/1405	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265dab1d7-57d%22	https://bunkr.si/build/runtime.9a71ee5d.js	/storage/emulated/0/HTTrack/Websites/lahelu/bunkr.si/build/runtime.9a71ee5d.js	(from https://bunkr.si/a/index)
09:37:57	457528/457528	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265dab1d7-6fb38%22	https://bunkr.si/build/370.a4405777.js	/storage/emulated/0/HTTrack/Websites/lahelu/bunkr.si/build/370.a4405777.js	(from https://bunkr.si/a/index)
09:37:58	3131/3131	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265dab1d7-c3b%22	https://bunkr.si/build/app.291ea157.js	/storage/emulated/0/HTTrack/Websites/lahelu/bunkr.si/build/app.291ea157.js	(from https://bunkr.si/a/index)
